Date,Lat,Long,Mag
3/28/1980,47.111,154.098,5.5
3/29/1980,-4.598,154.878,5.8
3/29/1980,-43.079,-75.204,5.9
3/31/1980,35.448,135.473,5.8
3/31/1980,16.129,121.962,6.3
3/31/1980,-20.561,-173.803,6.2
3/31/1980,-20.73,-173.74,5.7
1/2/1981,2.137,-79.168,5.7
1/2/1981,29.244,128.136,6.1
1/2/1981,44.21,149.153,5.5
1/3/1981,2.156,-79.232,5.7
1/3/1981,-9.841,160.433,5.6
1/7/1981,2.004,-79.29,5.6
1/7/1981,-23.754,-70.622,5.5
1/7/1981,-49.907,-114.138,5.7
1/7/1981,19.173,121.151,5.7
1/9/1981,-14.974,-174.019,5.6
1/10/1981,36.362,71.416,5.5
1/11/1981,2.059,98.07,5.7
1/16/1981,-5.429,102.908,5.5
1/18/1981,-61.091,-55.426,6
1/18/1981,38.489,142.972,5.8
1/18/1981,38.51,142.977,5.9
1/18/1981,38.64,142.75,7
1/18/1981,38.58,142.82,6.2
1/18/1981,38.64,142.75,6.9
1/19/1981,38.599,142.877,6.1
1/19/1981,-8.497,124.779,5.7
1/19/1981,-4.576,139.232,6.7
1/19/1981,-3.471,146.13,6.1
1/20/1981,-15.99,-172.524,5.6
1/21/1981,-59.323,-27.006,5.5
1/21/1981,-30.96,-177.638,5.5
1/22/1981,38.215,142.672,6.4
1/23/1981,42.524,142.122,6.3
1/23/1981,38.149,142.775,5.9
1/23/1981,30.927,101.098,6.8
1/23/1981,-29.682,60.839,6.8
1/24/1981,-5.419,102.933,5.6
1/27/1981,-6.649,130.241,5.5
1/28/1981,-54.59,158.016,5.6
1/29/1981,24.513,121.939,5.6
1/30/1981,-56.115,-27.195,5.6
1/30/1981,51.744,176.274,7
1/30/1981,-5.608,110.209,5.7
1/30/1981,51.573,176.075,5.6
1/31/1981,-11.905,166.421,5.8
2/1/1981,-11.139,117.314,5.6
2/1/1981,51.337,176.777,5.6
2/1/1981,36.443,1.655,5.7
2/1/1981,53.03,162.406,5.9
2/5/1981,50.167,-176.273,5.7
2/5/1981,-10.681,107.965,5.7
2/6/1981,-21.094,-178.934,5.6
2/9/1981,54.974,165.993,5.5
2/13/1981,9.563,126.588,5.6
2/13/1981,-15.594,-74.529,5.6
2/14/1981,3.333,128.128,5.6
2/16/1981,-11.426,-12.98,5.6
2/17/1981,-21.743,169.377,6.7
2/17/1981,-23.09,39.479,5.7
2/18/1981,29.328,130.216,5.9
2/19/1981,-21.541,169.462,6
2/19/1981,44.639,149.342,5.9
2/20/1981,-33.275,-178.908,5.6
2/20/1981,22.918,121.448,5.7
2/22/1981,-22.198,174.827,6.2
2/23/1981,36.338,71.393,5.9
2/23/1981,39.076,143.339,5.7
2/23/1981,-13.819,166.552,5.6
2/24/1981,-21.382,169.162,5.9
2/24/1981,28.314,129.41,5.9
2/24/1981,-6.06,148.745,5.9
2/24/1981,38.484,142.895,5.7
2/24/1981,38.222,22.934,6.7
2/25/1981,38.125,23.141,6.4
2/26/1981,49.806,156.248,5.6
2/26/1981,-13.925,166.461,5.7
2/28/1981,-6.41,-81.416,6
3/2/1981,22.894,121.453,5.9
3/4/1981,-25.742,-176.678,5.5
3/4/1981,38.209,23.288,6.4
3/5/1981,-37.307,177.301,5.7
3/6/1981,-6.251,154.824,5.7
3/6/1981,3.893,-85.915,6.4
3/7/1981,38.187,23.32,5.5
3/7/1981,-30.573,-178.208,5.7
3/9/1981,18.831,-103.907,5.7
3/10/1981,39.481,20.699,5.6
3/11/1981,-23.378,-175.291,5.5
3/12/1981,-7.183,146.124,5.5
3/13/1981,13.898,120.706,5.6
3/13/1981,-8.759,110.428,5.6
3/21/1981,-47.993,99.606,5.8
3/21/1981,-5.45,146.715,6
3/23/1981,-33.661,-71.892,6.2
3/23/1981,-22.805,172.708,5.5
3/24/1981,52.673,-168.037,5.5
3/25/1981,-48.138,-9.919,5.6
3/26/1981,-49.263,164.787,5.5
3/26/1981,-21.588,-174.263,5.7
3/26/1981,-19.37,-68.957,5.8
3/26/1981,3.412,127.998,6.1
3/28/1981,-5.759,151.011,5.5
3/29/1981,50.008,79.023,5.6
3/30/1981,-2.277,138.849,5.9
3/31/1981,-35.509,-179.66,5.5
1/1/1982,-17.954,-178.496,5.5
1/1/1982,26.823,142.557,6.7
1/3/1982,-0.972,-21.87,6.5
1/4/1982,18.014,145.626,6.1
1/4/1982,17.87,145.455,5.8
1/4/1982,-23.165,-177.312,6
1/6/1982,-10.517,161.334,5.5
1/7/1982,-12.07,166.707,5.8
1/7/1982,-3.387,177.569,5.8
1/7/1982,-56.44,-26.531,5.7
1/9/1982,46.984,-66.656,5.7
1/11/1982,13.752,124.358,7.1
1/11/1982,13.945,124.407,5.9
1/12/1982,-52.478,27.988,5.8
1/12/1982,13.158,-87.589,6
1/13/1982,-9.55,152.161,6
1/13/1982,-8.036,119.765,5.5
1/13/1982,-9.549,152.152,5.6
1/14/1982,-9.523,151.949,5.9
1/14/1982,9.994,124.249,5.6
1/15/1982,-9.513,152.146,6
1/18/1982,-17.288,167.814,5.6
1/18/1982,40.004,24.319,6.8
1/18/1982,39.906,24.578,5.5
1/18/1982,-4.046,153.475,5.5
1/20/1982,6.946,94.002,6.3
1/20/1982,7.119,93.944,6.2
1/20/1982,52.503,160.549,5.5
1/21/1982,19.22,-155.6,5.7
1/21/1982,19.218,-155.552,5.6
1/22/1982,-19.092,169.172,5.5
1/23/1982,23.9,121.707,5.9
1/23/1982,31.696,82.246,6.5
1/23/1982,31.582,82.205,6
1/23/1982,21.649,-45.477,5.8
1/24/1982,14.085,124.347,6.4
1/25/1982,53.222,-165.719,6.1
1/26/1982,-7.182,146.036,5.7
1/27/1982,-6.096,111.673,5.6
1/28/1982,-27.383,-71.782,6.1
1/29/1982,25.509,-45.288,5.8
1/30/1982,16.737,-61.43,6
1/31/1982,-22.713,-179.184,5.5
2/4/1982,-6.106,102.227,5.5
2/7/1982,29.035,-113.053,5.6
2/10/1982,-6.863,106.936,5.5
2/10/1982,-22.648,-66.466,5.9
2/10/1982,-11.471,117.991,5.6
2/13/1982,-30.179,-177.897,5.6
2/14/1982,-47.376,100.073,5.7
2/15/1982,-3.505,177.475,5.7
2/20/1982,-16.713,177.231,5.5
2/20/1982,-10.861,166.015,6.8
2/20/1982,33.579,140.999,6.5
2/21/1982,-6.178,102.415,5.5
2/22/1982,1.842,128.179,5.5
2/22/1982,33.598,141.006,5.6
2/22/1982,-10.077,160.978,5.5
2/27/1982,22.288,143.458,5.9
2/28/1982,-21.698,-173.538,5.6
2/28/1982,-11.348,117.26,5.6
3/2/1982,-7.291,120.31,5.5
3/4/1982,-22.426,173.624,6
3/6/1982,-0.774,136.255,5.7
3/6/1982,36.441,140.452,5.6
3/7/1982,38.009,72.695,5.5
3/7/1982,-25.096,-175.569,5.9
3/8/1982,52.96,159.804,5.6
3/10/1982,-56.037,-27.291,6
3/11/1982,-9.265,118.479,6.4
3/12/1982,13.913,123.571,5.7
3/16/1982,-3.324,177.533,5.6
3/19/1982,-2.802,138.811,5.5
3/21/1982,42.158,142.361,6.7
3/21/1982,42.231,142.52,5.8
3/21/1982,-18.586,-175.188,5.9
3/22/1982,6.65,175.064,5.6
3/25/1982,-52.733,-46.782,6
3/26/1982,-6.845,129.399,5.6
3/27/1982,34.711,140.825,5.7
3/27/1982,-11.102,162.943,5.5
3/27/1982,-11.083,163.075,5.6
3/28/1982,-31.485,-178.66,6
3/28/1982,-12.69,-76.065,6.1
3/29/1982,-3.652,145.624,5.7
3/29/1982,-15.471,-179.61,6.3
3/29/1982,-5.035,148.942,5.9
3/29/1982,0.088,123.332,6
1/1/1983,-16.943,-69.114,6.3
1/3/1983,-4.846,103.153,5.5
1/3/1983,-59.495,-26.262,5.5
1/4/1983,-3.151,101.227,5.5
1/5/1983,54.744,162.829,5.6
1/5/1983,9.665,122.182,5.6
1/7/1983,-15.296,-177.9,5.8
1/8/1983,-15.394,-173.33,6.4
1/8/1983,-3.161,148.195,6.1
1/9/1983,55.179,163.244,6.1
1/10/1983,-1.928,133.696,5.7
1/10/1983,-22.006,-68.47,5.6
1/10/1983,-27.237,-63.301,5.7
1/13/1983,-35.813,-102.631,5.6
1/14/1983,55.911,-154.154,5.8
1/15/1983,7.405,124.575,5.6
1/15/1983,33.268,136.04,5.5
1/15/1983,52.844,160.076,5.6
1/16/1983,-16.782,-177.155,5.7
1/16/1983,-5.458,147.046,6.7
1/17/1983,38.026,20.228,7
1/18/1983,-6.489,147.446,5.5
1/18/1983,-57.966,-24.311,6.5
1/19/1983,38.173,20.225,5.6
1/21/1983,-3.464,141.31,5.5
1/22/1983,-6.667,102.985,5.5
1/22/1983,-6.672,103.027,6
1/22/1983,-6.713,102.976,6.1
1/22/1983,45.223,7.164,5.5
1/23/1983,-37.219,-95.179,5.5
1/24/1983,16.147,-95.232,6.3
1/24/1983,4.209,122.641,5.5
1/24/1983,51.381,176.251,5.7
1/24/1983,16.214,-95.215,5.5
1/24/1983,39.74,-14.484,5.8
1/24/1983,12.942,93.582,6.8
1/25/1983,-3.601,140.193,5.8
1/26/1983,-49.556,-114.079,6.4
1/26/1983,-30.383,-179.339,7
1/27/1983,-24.105,-66.96,5.6
1/28/1983,2.602,124.075,5.6
1/28/1983,-10.887,165.924,5.6
1/28/1983,-36.226,-100.974,5.5
1/29/1983,-58.151,-24.206,5.5
1/30/1983,33.407,140.812,5.7
1/31/1983,-3.48,177.709,5.6
2/4/1983,1.493,127.294,5.5
2/4/1983,-10.228,124.4,5.5
2/5/1983,16.063,-95.093,5.5
2/5/1983,-3.514,177.768,5.8
2/7/1983,-26.689,-177.643,5.5
2/7/1983,16.872,-98.365,5.5
2/7/1983,26.838,57.562,5.7
2/7/1983,-29.707,-177.837,6
2/8/1983,51.754,159.618,5.7
2/9/1983,-7.574,156.04,5.7
2/12/1983,5.669,126.297,6.3
2/13/1983,39.945,75.135,6.2
2/13/1983,13.837,144.935,5.7
2/14/1983,10.504,140.924,6.2
2/14/1983,54.931,-159.189,6.5
2/14/1983,54.969,-159.236,5.9
2/17/1983,-21.592,-174.179,5.8
2/19/1983,8.735,124.039,5.8
2/20/1983,5.546,126.246,6.4
2/20/1983,37.898,21.08,5.5
2/22/1983,16.356,-95.011,5.7
2/25/1983,-5.401,146.878,5.9
2/25/1983,-18.268,-69.438,6.9
2/26/1983,49.243,155.601,6.4
2/27/1983,-13.453,-76.793,5.5
2/27/1983,35.869,139.916,5.9
2/28/1983,44.161,148.058,6.1
2/28/1983,-43.977,-79.062,5.5
3/2/1983,-11.535,-77.8,5.6
3/3/1983,-6.212,100.7,5.5
3/4/1983,39.497,143.234,5.7
3/8/1983,-3.471,177.628,5.8
3/8/1983,11.007,-62.364,5.9
3/10/1983,43.813,147.397,6.2
3/10/1983,5.397,126.649,5.6
3/11/1983,-6.972,147.389,5.7
3/12/1983,-4.036,127.893,6
3/12/1983,-4.056,127.924,6.7
3/12/1983,-18.116,168.073,5.8
3/14/1983,-4.192,127.784,5.5
3/15/1983,-8.172,-79.997,5.5
3/15/1983,-54.997,-1.022,5.5
3/15/1983,5.346,126.566,6.7
3/17/1983,12.298,143.974,5.6
3/17/1983,51.596,142.452,5.6
3/17/1983,12.91,122.94,5.7
3/18/1983,-4.883,153.581,7.6
3/18/1983,-4.597,153.572,5.5
3/19/1983,35.081,25.35,5.7
3/20/1983,2.326,126.7,5.5
3/20/1983,-4.694,153.161,6.4
3/21/1983,-5.036,153.647,5.6
3/21/1983,-21.466,-175.451,6.7
3/21/1983,-7.275,128.912,5.6
3/21/1983,-21.508,-175.253,5.5
3/23/1983,-6.514,154.603,6.4
3/23/1983,-6.586,154.6,6
3/23/1983,38.294,20.262,6.4
3/24/1983,-49.484,125.976,5.6
3/25/1983,-6.52,129.96,5.5
3/30/1983,1.682,122.55,5.5
3/31/1983,2.461,-76.686,5.5
1/1/1984,-2.601,141.597,5.5
1/1/1984,33.683,136.894,7.2
1/1/1984,-22.81,-66.16,6
1/2/1984,-57.89,-142.32,6.4
1/2/1984,-56.745,-142.655,6.4
1/4/1984,1.392,128.145,5.7
1/4/1984,-3.011,145.79,5.7
1/4/1984,45.477,151.414,5.9
1/5/1984,37.966,102.188,5.5
1/8/1984,-2.823,118.806,7
1/9/1984,6.553,126.927,5.8
1/9/1984,-60.951,-36.071,5.6
1/11/1984,-2.751,-102.828,5.5
1/11/1984,-6.239,27.861,5.6
1/13/1984,23.349,143.397,5.6
1/13/1984,-3.863,-78.494,5.7
1/15/1984,28.804,-43.494,5.5
1/16/1984,-29.982,-112.32,6.3
1/17/1984,-7.705,117.389,5.5
1/17/1984,-8.87,-71.356,5.6
1/17/1984,36.441,141.227,5.6
1/17/1984,36.439,141.269,5.7
1/17/1984,-3.904,-81.425,5.6
1/17/1984,-22.216,-179.674,5.6
1/18/1984,-55.855,-29.669,5.6
1/18/1984,27.931,65.711,5.6
1/19/1984,-23.642,-178.321,6.2
1/19/1984,5.988,146.533,6.1
1/20/1984,-17.833,-178.571,5.6
1/22/1984,-21.369,-174.227,5.5
1/23/1984,29.26,130.404,5.9
1/24/1984,12.364,123.875,5.9
1/24/1984,-56.558,-26.625,5.7
1/26/1984,-57.935,-25.087,5.5
1/26/1984,-9.414,112.933,5.6
1/26/1984,-12.237,-76.853,5.5
1/27/1984,36.39,71.034,6.1
1/28/1984,14.208,51.869,5.8
1/29/1984,-31.419,-178.553,5.6
1/29/1984,71.868,-1.625,5.6
1/29/1984,-3.771,151.551,5.5
2/1/1984,49.063,146.59,6.4
2/1/1984,34.616,70.484,6.1
2/3/1984,-29.498,-71.26,5.6
2/3/1984,-11.514,166.254,5.9
2/6/1984,45.53,150.174,5.6
2/7/1984,-25.755,-178.793,5.6
2/7/1984,-10.012,160.469,7.6
2/8/1984,-9.815,160.268,6.4
2/10/1984,28.271,-112.144,6
2/11/1984,38.396,22.094,5.6
2/11/1984,12.09,-60.032,5.7
2/13/1984,25.482,122.412,5.5
2/16/1984,36.431,70.826,6.4
2/17/1984,-6.598,130.117,6
2/17/1984,20.59,-109.086,6.1
2/17/1984,40.809,71.05,5.5
2/19/1984,49.908,78.807,5.8
2/19/1984,-6.111,150.662,5.5
2/19/1984,-6.145,150.515,5.7
2/22/1984,-3.622,128.854,5.6
2/22/1984,39.401,53.978,5.8
2/24/1984,-21.264,170.022,5.5
2/25/1984,-7.139,103.527,5.7
2/25/1984,-47.909,31.775,5.8
2/25/1984,-16.747,-174.772,5.8
2/26/1984,-17.316,-70.526,6.1
2/27/1984,-16.085,167.951,5.7
2/28/1984,-8.926,156.235,5.7
2/29/1984,-18.57,176.405,5.7
3/1/1984,-4.52,-105.993,6
3/2/1984,-21.144,-176.444,5.5
3/2/1984,-4.337,145.855,6
3/5/1984,8.147,123.762,7.3
3/5/1984,50.947,160.549,5.6
3/5/1984,28.726,139.252,5.7
3/5/1984,24.543,94.661,5.5
3/6/1984,29.384,138.935,7.4
3/6/1984,42.57,142.84,5.7
3/7/1984,50.061,79.003,5.7
3/8/1984,-38.252,177.224,6
3/10/1984,-7.641,106.957,6
3/11/1984,38.392,135.482,5.5
3/12/1984,-23.423,-179.971,6.2
3/14/1984,5.203,118.387,5.7
3/14/1984,-1.871,134.413,5.5
3/14/1984,-20.089,-178.073,6
3/15/1984,-6.61,105.333,5.5
3/16/1984,-20.567,169.924,5.7
3/17/1984,3.379,122.568,5.5
3/18/1984,-7.304,120.151,5.5
3/19/1984,40.32,63.35,7
3/20/1984,0.444,121.691,5.5
3/20/1984,10.782,-42.261,5.5
3/21/1984,49.176,155.385,5.9
3/21/1984,-43.95,77.915,6.1
3/21/1984,-19.233,-173.658,5.7
3/22/1984,-15.227,-172.193,5.7
3/22/1984,36.634,71.198,5.8
3/23/1984,58.978,-154.153,5.6
3/23/1984,-15.19,-173.739,6
3/24/1984,44.117,148.192,7.2
3/27/1984,-3.562,145.468,5.5
3/27/1984,-4.647,145.805,6.5
3/27/1984,-23.765,-115.357,5.6
3/28/1984,-4.445,145.757,5.7
3/28/1984,24.106,122.616,5.9
3/29/1984,49.937,79.017,5.9
3/29/1984,-1.77,138.516,5.8
3/30/1984,17.362,-59.633,5.5
3/30/1984,-62.972,-61.864,5.8
1/2/1985,55.428,-157.835,6
1/2/1985,-14.658,-175.353,5.7
1/3/1985,-21.616,-174.11,5.6
1/4/1985,-26.057,-177.518,5.8
1/5/1985,-0.666,67.29,5.6
1/5/1985,10.177,-80.027,6.2
1/5/1985,34.16,135.557,5.7
1/6/1985,-36.644,177.584,5.6
1/7/1985,27.152,91.986,5.6
1/8/1985,-31.137,-178.296,5.5
1/8/1985,-36.583,177.685,5.7
1/9/1985,-20.754,-179.085,5.5
1/9/1985,60.289,-140.744,5.7
1/10/1985,10.797,-43.446,6.1
1/11/1985,-54.158,143.967,5.8
1/11/1985,-2.655,68,5.6
1/11/1985,0.196,123.582,6.2
1/12/1985,16.592,122.38,5.7
1/13/1985,-36.676,177.71,5.5
1/13/1985,24.107,122.433,5.5
1/14/1985,-22.176,170.078,5.5
1/15/1985,-10.316,165.039,5.9
1/17/1985,-3.782,141.772,6.1
1/17/1985,-3.684,141.734,5.8
1/18/1985,-29.374,-70.793,6.3
1/21/1985,-0.953,128.507,6.9
1/23/1985,-14.568,-175.296,5.6
1/23/1985,-3.898,151.597,5.6
1/24/1985,-7.467,130.125,5.6
1/25/1985,-49.583,-116.286,5.6
1/25/1985,-23.123,-177.296,5.9
1/26/1985,-33.053,-68.467,6.2
1/26/1985,32.545,131.184,5.7
1/31/1985,-6.494,104.263,6.1
1/31/1985,2.743,128.586,5.6
1/31/1985,-46.083,165.092,6.3
1/31/1985,-62.114,162.974,5.8
2/1/1985,-17.712,-174.371,5.8
2/2/1985,43.838,147.686,5.5
2/2/1985,28.399,52.997,5.5
2/3/1985,-20.547,-174.099,6
2/10/1985,49.877,78.816,5.9
2/11/1985,16.644,-94.968,5.7
2/11/1985,4.544,-32.56,5.6
2/13/1985,51.186,-179.753,5.5
2/14/1985,-24.068,-67.881,5.6
2/17/1985,-3.509,148.943,5.6
2/17/1985,-23.19,-175.108,5.5
2/17/1985,-4.762,134.038,5.5
2/18/1985,23.402,123.187,5.6
2/19/1985,-22.937,-176.687,5.5
2/21/1985,-33.205,-71.768,5.7
2/21/1985,-20.497,-70.34,5.6
2/22/1985,-55.715,-26.657,5.6
2/23/1985,-10.254,161.126,6.3
2/23/1985,-6.966,30.928,5.7
2/24/1985,-32.141,-110.789,5.5
2/24/1985,-2.072,119.785,6
2/25/1985,0.1,123.45,5.7
2/27/1985,-1.316,-14.568,5.5
2/28/1985,-19.161,168.744,5.8
2/28/1985,27.462,128.449,6.1
3/1/1985,29.15,130.332,5.5
3/1/1985,-2.092,119.595,5.6
3/1/1985,-2.082,119.67,6.4
3/1/1985,-2.2,119.56,5.9
3/2/1985,-1.964,119.727,6.7
3/3/1985,-33.107,-71.737,5.5
3/3/1985,-33.135,-71.871,8
3/3/1985,-32.738,-71.215,6.4
3/4/1985,-32.935,-71.477,5.9
3/4/1985,-33.141,-71.627,5.5
3/4/1985,-33.207,-71.663,7.4
3/4/1985,-34.115,-71.905,6.2
3/4/1985,-32.925,-71.793,6.6
3/4/1985,-33.825,-71.93,6.3
3/4/1985,-33.223,-71.918,5.6
3/4/1985,-33.142,-71.997,6.3
3/4/1985,-33.916,-72.283,5.7
3/4/1985,-33.842,-71.249,6.3
3/4/1985,-34.079,-72.331,5.7
3/4/1985,-32.878,-71.818,6.2
3/5/1985,-54.679,-136.576,5.6
3/5/1985,1.192,122.826,6.2
3/5/1985,45.665,178.802,5.7
3/6/1985,-12.486,166.522,5.7
3/6/1985,55.241,162.043,5.9
3/7/1985,-32.878,-71.878,5.5
3/7/1985,5.831,126.355,5.9
3/7/1985,-13.912,-72.612,5.6
3/8/1985,-4.386,106.879,5.5
3/9/1985,66.239,-150.029,6.2
3/9/1985,-33.702,-72.304,5.8
3/9/1985,2.935,127.367,5.7
3/10/1985,-0.641,123.288,5.5
3/10/1985,-21.09,-179.168,5.5
3/10/1985,66.136,-150.148,5.5
3/10/1985,13.454,-89.032,5.8
3/11/1985,2.005,128.861,5.6
3/11/1985,10.378,125.587,5.6
3/12/1985,-33.072,-72.187,5.8
3/13/1985,43.51,-127.561,6.5
3/14/1985,-55.977,-26.467,5.6
3/14/1985,-23.726,-179.924,5.5
3/15/1985,-20.682,-178.218,5.9
3/16/1985,-55.2,-28.244,5.6
3/16/1985,17.013,-62.448,6.5
3/16/1985,16.972,-62.512,5.6
3/17/1985,-32.633,-71.551,6.7
3/18/1985,7.758,123.544,6.5
3/18/1985,7.647,123.61,5.5
3/19/1985,-33.198,-71.653,6.7
3/19/1985,-18.628,-63.658,5.8
3/21/1985,-3.276,138.913,5.5
3/22/1985,-6.584,105.419,6.4
3/23/1985,-34.207,-72.02,5.7
3/23/1985,-33.249,-72.201,5.6
3/23/1985,-8.391,158.302,5.5
3/24/1985,-34.332,-72.262,5.7
3/25/1985,-34.254,-72.185,6.5
3/25/1985,-11.389,165.739,5.5
3/25/1985,-6.437,128.767,6.2
3/25/1985,1.166,122.765,5.6
3/26/1985,-15.237,-71.727,5.6
3/27/1985,44.335,146.666,6.1
3/28/1985,40.31,140.362,6.4
3/30/1985,-55.618,-127.582,5.7
1/1/1986,19.282,-108.386,5.6
1/2/1986,-34.31,112.097,5.5
1/3/1986,-0.972,126.868,6.1
1/4/1986,19.36,-108.524,5.6
1/5/1986,-53.163,9.638,5.9
1/7/1986,-21.183,-178.627,5.7
1/7/1986,-13.361,-111.326,5.6
1/10/1986,-52.989,9.517,5.7
1/11/1986,-13.737,166.416,5.5
1/11/1986,-13.81,166.434,5.6
1/12/1986,34.151,69.544,5.7
1/14/1986,36.341,71.024,5.5
1/14/1986,-7.144,155.182,5.6
1/15/1986,-21.369,170.327,6
1/15/1986,-21.277,170.102,7.1
1/16/1986,5.936,126.074,5.8
1/16/1986,29.802,138.662,5.5
1/16/1986,24.771,122.013,6
1/16/1986,-4.167,-104.475,5.7
1/16/1986,13.685,120.822,5.7
1/17/1986,-10.729,-78.434,5.5
1/18/1986,51.553,-173.109,5.6
1/22/1986,-10.199,161.006,6.3
1/22/1986,0.52,124.32,5.6
1/22/1986,-0.467,124.366,5.7
1/25/1986,-18.244,-177.691,5.5
1/26/1986,36.8043333,-121.285,5.5
1/27/1986,-10.4,161.135,6
1/27/1986,-23.676,-177.267,5.5
1/28/1986,8.8,94.165,6
1/29/1986,6.855,-76.783,5.7
1/31/1986,-12.841,166.452,5.6
2/2/1986,-13.626,166.693,5.9
2/3/1986,27.791,139.552,6.5
2/7/1986,-13.322,166.234,5.6
2/10/1986,-21.585,170.404,5.5
2/10/1986,39.537,143.274,5.9
2/12/1986,36.384,141.128,6.2
2/12/1986,-6.569,147.29,5.9
2/12/1986,-6.536,147.433,5.7
2/12/1986,17.019,-62.329,5.6
2/13/1986,-13.384,166.699,5.8
2/13/1986,-14.227,167.315,5.7
2/14/1986,-20.959,-178.945,5.5
2/15/1986,14.774,-91.414,5.9
2/19/1986,18.945,121.304,6
2/20/1986,-21.122,-70.116,5.8
2/20/1986,-22.06,-179.56,5.8
2/23/1986,-14.449,166.722,5.5
2/24/1986,-16.882,174.318,5.9
2/24/1986,-8.934,156.795,6.2
2/25/1986,-57.093,-141.964,5.5
2/27/1986,24.022,122.249,5.8
2/28/1986,-56.704,-26.278,5.5
3/1/1986,-62.687,155.111,5.8
3/1/1986,-6.3,130.949,5.6
3/2/1986,51.678,156.936,5.7
3/2/1986,50.789,179.176,5.7
3/2/1986,38.471,142.296,5.8
3/5/1986,-18.813,169.605,6.1
3/6/1986,40.368,51.555,6.5
3/6/1986,56.286,-153.524,5.5
3/6/1986,-7,155.781,5.9
3/6/1986,-21.161,169.966,5.8
3/7/1986,-4.99,151.71,6.4
3/9/1986,54.256,-167.864,5.7
3/11/1986,36.482,70.66,5.5
3/13/1986,-7.059,155.616,6.1
3/14/1986,43.995,147.627,5.5
3/14/1986,-46.975,-12.953,6
3/14/1986,-30.07,-176.559,6.2
3/15/1986,-18.909,-67.391,6.3
3/15/1986,-55.931,-27.429,5.7
3/17/1986,27.421,139.866,5.7
3/19/1986,12.413,141.762,5.5
3/21/1986,-7.455,120.646,5.5
3/21/1986,54.284,-121.854,5.5
3/22/1986,23.422,121.565,5.9
3/22/1986,24.753,122.921,5.6
3/22/1986,24.681,122.778,5.6
3/22/1986,24.669,122.814,5.8
3/22/1986,-4.377,-104.701,6.1
3/24/1986,28.541,130.009,6.3
3/24/1986,-2.488,138.696,6.7
3/25/1986,38.354,25.145,5.5
3/25/1986,-6.249,104.159,5.8
3/26/1986,-34.022,-72.005,5.5
3/26/1986,-56.366,-26.571,5.7
3/26/1986,-7.125,-71.638,6.3
3/27/1986,-14.456,-178.041,6
3/28/1986,-23.122,-178.702,5.7
3/28/1986,-5.956,149.604,5.8
3/29/1986,-17.929,-178.586,5.5
3/29/1986,-17.704,-174.602,5.8
3/29/1986,38.377,25.165,5.6
3/30/1986,-26.194,132.767,5.7
3/31/1986,37.4788,-121.6858,5.6
3/31/1986,37.4791667,-121.6866667,5.7
1/1/1987,-2.715,138.363,5.6
1/2/1987,-42.437,-18.428,5.5
1/3/1987,-3.408,146.227,6.2
1/3/1987,-3.443,146.307,6.3
1/3/1987,-14.998,167.929,6.7
1/4/1987,-27.193,-176.563,5.8
1/4/1987,-2.392,139.466,5.9
1/4/1987,5.973,-82.601,6.3
1/5/1987,52.448,-169.381,6.8
1/5/1987,41.964,81.319,5.7
1/6/1987,23.976,121.729,5.7
1/9/1987,39.895,141.677,6.6
1/9/1987,-19.469,-176.538,6.5
1/13/1987,-13.463,166.477,5.5
1/13/1987,-29.292,-177.524,5.7
1/13/1987,5.784,-78.966,6
1/13/1987,5.713,-78.734,5.8
1/14/1987,-50.063,-113.884,6
1/14/1987,42.565,142.85,6.8
1/14/1987,-32.624,-67.252,5.5
1/15/1987,-55.692,-26.227,5.5
1/16/1987,-52.904,27.444,5.6
1/17/1987,-10.771,161.271,5.9
1/21/1987,-6.664,129.815,5.7
1/21/1987,20.608,144.885,5.9
1/22/1987,-18.83,-175.736,5.6
1/23/1987,1.646,126.531,5.9
1/24/1987,41.529,79.318,6.2
1/24/1987,41.412,79.348,5.5
1/25/1987,3.054,-79.334,5.8
1/27/1987,-32.154,-72.082,5.5
1/28/1987,-1.18,129.675,5.8
1/28/1987,-61.09,153.856,5.9
1/29/1987,1.265,126.232,6.4
1/29/1987,-6.342,154.945,5.5
1/30/1987,-60.063,-26.916,7
2/1/1987,-0.114,-17.789,5.6
2/2/1987,-4.404,151.827,5.6
2/3/1987,-37.75,-72.893,5.9
2/4/1987,20.053,-156.53,5.5
2/4/1987,-15.186,-172.933,5.5
2/4/1987,-34.719,-179.931,5.5
2/6/1987,36.992,141.786,6.4
2/6/1987,36.988,141.689,6.8
2/7/1987,-59.145,159.015,5.6
2/7/1987,-5.8,147.742,6.2
2/8/1987,1.604,126.588,6.2
2/8/1987,-6.088,147.689,7.4
2/8/1987,-5.835,147.747,5.5
2/9/1987,-5.99,147.708,5.8
2/9/1987,-5.98,147.69,5.6
2/9/1987,-6.145,147.691,5.7
2/9/1987,-6.137,147.722,5.6
2/9/1987,-6.002,147.802,6
2/10/1987,-19.489,-177.456,6.5
2/10/1987,-6.012,147.779,5.5
2/11/1987,-6.995,146.991,5.5
2/11/1987,18.831,120.981,6
2/11/1987,-15.834,167.355,6.4
2/11/1987,43.169,132.286,6.1
2/13/1987,0.67,126.167,6.8
2/14/1987,-15.467,167.559,5.7
2/14/1987,-17.926,-178.632,5.7
2/14/1987,-45.698,-76.058,5.9
2/14/1987,54.72,161.741,5.5
2/15/1987,-15.57,-179.25,5.7
